"","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"908",7.28732596051714e-09,2.91410783037388e-07,2.16443570024586e-06,9.86910322293051e-06,3.33026037783452e-05,9.09284576288135e-05,0.000213127398005756,0.000449474794665614,0.000877985586294857,0.00162944364690227,0.0029182718774869,0.00509531408687475,0.00866141168864931,0.0142820182245203,0.0226166494690959,0.0340871808814557,0.0485295611039265,0.0654055193955265,0.0838959239712768
"1001",1.31086804330316e-11,1.45442796662244e-09,1.97576600825879e-08,1.46207800731596e-07,7.70454282913193e-07,3.25995533513904e-06,1.18055720263331e-05,3.82289935303472e-05,0.000112958260115351,0.000310908506493159,0.000806524433391276,0.00199352829013082,0.00470122778630975,0.0106423429817831,0.0231184592667284,0.0479932062533158,0.0935825284991413,0.168483737844844,0.274763521989679
"1002",4.07997312924072e-11,4.08384270374511e-09,5.23394382893197e-08,3.70223187891408e-07,1.87562206729894e-06,7.65292594698019e-06,2.67818663783267e-05,8.39307798670639e-05,0.000240212627230243,0.000640296430786248,0.00160695981324734,0.00383645280626056,0.00872097158788982,0.0189734661449793,0.0394373502630694,0.0778267779625805,0.143096568877466,0.240887871773714,0.365322423123904
"1003",6.15856274742081e-12,7.01815167359379e-10,9.6498521746023e-09,7.19499842328725e-08,3.81042391514279e-07,1.61721146346876e-06,5.86487819155007e-06,1.89953825628076e-05,5.61061305506992e-05,0.000154401448774595,0.000400786446451212,0.000992423338328757,0.00234798716723476,0.00534386563318389,0.0117139862311227,0.0247021777766517,0.0494662047114882,0.0929076785887024,0.160965714585671
"1004",2.0808390036929e-12,2.61668545408859e-10,3.81099161586208e-09,2.97484800287963e-08,1.64139649670541e-07,7.24247512793209e-07,2.72719282926584e-06,9.16378534197951e-06,2.80577484148798e-05,8.00061269264369e-05,0.000215161582217005,0.000552145766202239,0.00135434306909378,0.00319821669341536,0.00728148465206263,0.015965969256917,0.0332580931028805,0.0649611001268151,0.116947203969623
"1005",1.00901664970342e-10,9.23383603327359e-09,1.1272047616303e-07,7.68911370034615e-07,3.77854087253171e-06,1.50066360126168e-05,5.12539514859675e-05,0.000157050203533995,0.000439843811589735,0.00114665637207208,0.00281039996277129,0.00653937867718689,0.0144559587224218,0.0304907655156541,0.0611617696532631,0.1156879836091,0.202182359491448,0.320930931292602,0.457217840739209
"1006",1.3562344812404e-10,1.1839496710054e-08,1.39586768515563e-07,9.21947187086942e-07,4.38447397220919e-06,1.68194471171876e-05,5.53809435818051e-05,0.00016340406355636,0.000440810440516274,0.00110851520821776,0.00262623071444893,0.00591863640141888,0.012697385181037,0.026047459862362,0.05100110478683,0.0947988165791042,0.164653848682756,0.263663004057152,0.384583713670748
"1007",1.14495133619819e-10,9.36131191947726e-09,1.05858523327949e-07,6.75179952777113e-07,3.10734930620407e-06,1.15391838830199e-05,3.67839358504048e-05,0.000105122911992451,0.000275032692855429,0.000671953744849046,0.00154982741856489,0.00340722509439606,0.00714652767304209,0.0143722987519908,0.0277041867599093,0.0510573918528114,0.0889456639484595,0.14517974401074,0.21986180776333
"1008",3.97994232259327e-11,3.70866807216827e-09,4.52966640429983e-08,3.07178789898617e-07,1.49371467699231e-06,5.84431267497955e-06,1.9587653196582e-05,5.87436250003099e-05,0.000160976742768476,0.000411452980004015,0.000992287911531634,0.00228139673776174,0.0050065795056976,0.0105472496695062,0.0213372185786664,0.041371889568785,0.0759735357783734,0.130785660713938,0.208403891948894
"1009",3.61336172375316e-11,3.19936907746805e-09,3.79024240270145e-08,2.50772769990425e-07,1.19216578429141e-06,4.56268295201665e-06,1.49620082275628e-05,4.39186261837272e-05,0.000117900546503395,0.000295579932214055,0.000700226053059323,0.00158375954734092,0.00342441933145724,0.00711964047293096,0.0142469377204485,0.0274265485409269,0.0503164074310713,0.0873371909240174,0.141964009595077
"1010",1.17007370701264e-11,1.19351913001803e-09,1.53485443126269e-08,1.08359687328076e-07,5.45901938650034e-07,2.20736588733842e-06,7.63172728274278e-06,2.35764440455533e-05,6.64792275700712e-05,0.000174792434108859,0.000433800884576543,0.00102739813168545,0.00232565565562306,0.00506449306902138,0.0106255985064399,0.021475599596217,0.0413894739709988,0.075415907378445,0.128293801287333
"1101",5.39450088918177e-13,1.09967595123564e-10,2.23797359768362e-09,2.33973986699727e-08,1.69958853721749e-07,9.80465057673049e-07,4.80064577904465e-06,2.08315035594691e-05,8.14345842365449e-05,0.000292499561000307,0.000975801613515268,0.00305714036646209,0.00898194528597904,0.0247985935266439,0.0635573105074111,0.147121286755604,0.292548825914233,0.482279891893876,0.661117008599318
"1102",3.30628247789551e-13,7.68080428067657e-11,1.68774636225853e-09,1.87167322065101e-08,1.42876016533163e-07,8.61247044347221e-07,4.38893533970112e-06,1.97695481432465e-05,8.00843183817939e-05,0.000297878079999569,0.00102901537229066,0.00333888430446287,0.0101575485860039,0.0290157263639844,0.0767222949709086,0.181708436054099,0.362963096355827,0.585764640562095,0.771251778309492
"1103",1.45141246542936e-12,2.59929084234741e-10,4.89458392064934e-09,4.81191718580881e-08,3.31321845909396e-07,1.81970022502738e-06,8.50474425786642e-06,3.52651134374383e-05,0.000131710878893374,0.000451187469593645,0.00143148580062193,0.00425014376255063,0.011790392141772,0.0305993486270293,0.0733643578266356,0.15846228790108,0.295965028826133,0.467008737927669,0.62757455938842
