"","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"502",2.26470017864002e-08,2.48501252508627e-07,7.5897475165416e-07,1.74775926136072e-06,3.49007121305901e-06,6.39098216643901e-06,1.10195532026802e-05,1.81893508724554e-05,2.89427348988508e-05,4.47485718250417e-05,6.75363557942151e-05,9.99396233367773e-05,0.000145065461595438,0.000207185854456531,0.000291622626330456,0.000405419361916515,0.000556307489964999,0.0007548695190009,0.00101378620413718
"503",8.74904084772008e-09,1.01719355243328e-07,3.24367456107588e-07,7.73367900847232e-07,1.59042017564468e-06,2.98860935407961e-06,5.27434816176503e-06,8.89419206471323e-06,1.44356960951629e-05,2.27394428518639e-05,3.49337033245086e-05,5.25850956654417e-05,7.75977680330711e-05,0.000112622777251254,0.000161040613340398,0.000227399153814004,0.0003168709026702,0.000436590321148548,0.000595317553024721
"504",1.72643818075627e-08,1.95838348832696e-07,6.13264833133871e-07,1.44107659855887e-06,2.92749279854736e-06,5.44245582282472e-06,9.51285986893345e-06,1.59005313740244e-05,2.55970982315952e-05,4.00123935667166e-05,6.10222929279442e-05,9.12133066234183e-05,0.000133692050055703,0.000192761234394238,0.000273856074839764,0.000384239551196745,0.000532055461473664,0.000728496206359786,0.000987165297554443
"505",6.09105745897353e-08,6.58516181735273e-07,1.98897447268861e-06,4.53922427134274e-06,8.99561167174423e-06,1.63628353621004e-05,2.80437227315643e-05,4.60337498485287e-05,7.28709806800683e-05,0.000112117457429684,0.000168423848781785,0.000248106700603543,0.000358552346165249,0.000509878026926859,0.000714594765085453,0.000989172534121363,0.00135147068355336,0.00182586008400695,0.00244127028154066
"506",3.03480273953812e-08,3.45332481056505e-07,1.08397122334639e-06,2.5520923710565e-06,5.193045607446e-06,9.66842789998748e-06,1.69218086733273e-05,2.83190098351206e-05,4.56405755134148e-05,7.14201700941858e-05,0.000109033089403976,0.00016313763112913,0.000239337669774439,0.000345399128458906,0.000491142529849813,0.000689698785353976,0.00095581122289233,0.00130973949345947,0.00177611603708891
"601",1.01872337711029e-09,1.44856346964874e-08,5.32600878650844e-08,1.42089247217236e-07,3.21097998842933e-07,6.55313719013925e-07,1.24560133000955e-06,2.24865341631271e-06,3.8877600623925e-06,6.49921678845651e-06,1.05647195725325e-05,1.67899005944268e-05,2.61052966352218e-05,3.98617257999416e-05,5.98974143064949e-05,8.88100669886818e-05,0.000129832429786782,0.00018756515663561,0.000268041312357856
"602",2.15544486676582e-09,2.97353642733205e-08,1.07175179959567e-07,2.81677256982388e-07,6.28895520386485e-07,1.27041183089713e-06,2.39330479715362e-06,4.28628866761915e-06,7.3576217875957e-06,1.22191141272712e-05,1.9741901574644e-05,3.11959536483361e-05,4.82445433558412e-05,7.32933112021796e-05,0.000109598518151928,0.000161742905108423,0.000235390129923272,0.00033857705968692,0.000481787337649999
"603",4.80790571041464e-09,6.34024056188033e-08,2.21515592966375e-07,5.68241640101106e-07,1.24341768778958e-06,2.46829023763396e-06,4.57810592414608e-06,8.08360940662692e-06,1.36959312316733e-05,2.24698976468487e-05,3.58889081468651e-05,5.60933861143756e-05,8.58452052417795e-05,0.000129106663332782,0.000191177721823281,0.000279448552040338,0.000402908765257118,0.000574231365390458,0.000809748206479425
"604",1.25865874298613e-08,1.5636919442716e-07,5.23782640631423e-07,1.2998563433347e-06,2.76677639850266e-06,5.36168120265987e-06,9.73305332270876e-06,1.68514641335655e-05,2.80389042216937e-05,4.52288521456705e-05,7.10927090141199e-05,0.000109429500621159,0.000165035209238607,0.000244712715647359,0.000357404191301905,0.000515412815987901,0.000733349323762787,0.00103162461417006,0.00143606774502204
"605",2.22315325326655e-08,2.66087429787966e-07,8.67401577262199e-07,2.10620845043593e-06,4.40112983792494e-06,8.39121327173065e-06,1.50102223243585e-05,2.56380026161816e-05,4.21235658314218e-05,6.71435245161756e-05,0.000104346990759946,0.00015886684595538,0.000237072780370905,0.000347923067751641,0.000503032373155703,0.000718216238405862,0.00101189321954746,0.00140962438507549,0.00194329005097139
"606",9.09389784358641e-10,1.3159031615069e-08,4.90088758444279e-08,1.32146065313906e-07,3.01420340435784e-07,6.20374933038225e-07,1.188472621435e-06,2.16146547103209e-06,3.76339120929243e-06,6.33396180621256e-06,1.03636376291284e-05,1.65758038720657e-05,2.59334507421706e-05,3.98424706345892e-05,6.02310097042547e-05,8.98410079112044e-05,0.00013211928794973,0.000191993949293882,0.000275977677924852
"607",1.45630366885895e-09,2.05494174694403e-08,7.52814988582017e-08,2.0049365361455e-07,4.52802778796711e-07,9.24199759741425e-07,1.75778121993693e-06,3.17649996212599e-06,5.49920598741772e-06,9.20759310727142e-06,1.49941088979287e-05,2.3876524109894e-05,3.72031872423435e-05,5.69375698068324e-05,8.57627190438801e-05,0.000127483485333583,0.000186860813981534,0.00027068854130583,0.000387913933587961
"608",6.55232810927147e-09,8.45104955829557e-08,2.90839395786489e-07,7.37591868513543e-07,1.59922200476309e-06,3.15023633983917e-06,5.80439450035652e-06,1.01894587043318e-05,1.71751356528826e-05,2.80477904140394e-05,4.46099694070931e-05,6.94554754789185e-05,0.000105917308214604,0.000158768103150685,0.000234372294180883,0.000341584527298096,0.000491131508980273,0.000698112533219707,0.000981924937571658
"609",4.55078379473963e-10,6.83272167860463e-09,2.60782154459801e-08,7.16502245426398e-08,1.65986820803138e-07,3.46251494681117e-07,6.71321315357602e-07,1.2343464387089e-06,2.17091054216215e-06,3.68831331417545e-06,6.08872766168424e-06,9.82145358562677e-06,1.54912571323266e-05,2.39868458499357e-05,3.65379645135597e-05,5.49058927717007e-05,8.13298501608098e-05,0.000119028306231562,0.000172291754274003
"610",5.87921297653863e-10,8.74800545604922e-09,3.32351911850168e-08,9.10768849778016e-08,2.10679645097551e-07,4.3914755734808e-07,8.51211879849216e-07,1.56529292029366e-06,2.75408817686085e-06,4.68211378733455e-06,7.73573931150491e-06,1.24905899726533e-05,1.97234990749019e-05,3.05781945728172e-05,4.66411406836482e-05,7.01892801618003e-05,0.000104126502257504,0.000152633707282345,0.000221298446822387
"611",1.22194243130177e-09,1.74038091214621e-08,6.42315967227124e-08,1.72191103440061e-07,3.91259836019379e-07,8.03250224026354e-07,1.53639240099713e-06,2.79185434375886e-06,4.85967788331684e-06,8.18073228670405e-06,1.33933381915562e-05,2.14416416883121e-05,3.35873106457692e-05,5.16775785681115e-05,7.82551749640008e-05,0.000116947601670653,0.000172336925784722,0.000250991355502638,0.00036162461975097
"612",2.73071963738428e-09,3.6973931091913e-08,1.31726067733985e-07,3.43434993060265e-07,7.62324921741303e-07,1.53325944803895e-06,2.87904346821594e-06,5.14363472105047e-06,8.81367020597437e-06,1.46192965245388e-05,2.36015931227354e-05,3.72807371678073e-05,5.76519647119847e-05,8.76064529828826e-05,0.000131066742522956,0.000193564821572442,0.000281958824537602,0.000405996930624441,0.000578426155654426
"801",0.000359015549801892,0.00192094849949841,0.00319968669520778,0.00441305136960011,0.00569140217413711,0.00713237799633647,0.00880689662944942,0.0107775430920168,0.0130795654968145,0.0157526307517531,0.0188177171227524,0.0222886775036117,0.026130124666437,0.0303128896582481,0.0347780738720953,0.0394626514270157,0.0442536649803677,0.0490727623120782,0.0538327127279035
"803",0.00231275394072155,0.0157730265853763,0.0321313854722488,0.0519697627945653,0.0757369140584519,0.1040385512679,0.137381203037839,0.176266133487489,0.220664374221948,0.270563176163299,0.325479386310665,0.384682768933034,0.446553229273151,0.5096443822967,0.572196001154486,0.632639456769409,0.689127380161506,0.740671350004149,0.78654142985548
"806",0.00173004945896737,0.0117754068904292,0.02396446355816,0.0387687323572021,0.0565836173729461,0.0779527710823369,0.103385837160702,0.133439713391251,0.168317776609832,0.208289007063776,0.253298502316457,0.303122287674995,0.356776463500688,0.413351012691087,0.471544566920773,0.530068576522911,0.587148640519355,0.641629789295572,0.69244281251021
"807",0.00188757136937475,0.0125919825242747,0.0251124269494955,0.0398273260885248,0.0570292071658456,0.0771527823275291,0.100600990407568,0.127831288047355,0.159006365152198,0.194388727963516,0.234000557744157,0.277769677850334,0.325009138980875,0.375135093961049,0.427232431239152,0.480382055923756,0.533167932012609,0.584650715339935,0.633872275621898
"811",0.0049030732748804,0.0324940727552858,0.0642358353156091,0.100731302030458,0.14222191328441,0.189116914463935,0.241524436323459,0.29941542080952,0.361886865137819,0.428054618692924,0.4964338829923,0.565358236439065,0.632391975920434,0.695701058568674,0.753542170671246,0.804784395865756,0.848477902678928,0.884694671871551,0.913850032123415
"813",0.00529615305667519,0.0349159956315327,0.0686401200985671,0.107017023526286,0.150206725947767,0.198544165636597,0.252055285221631,0.310637132672725,0.373327339422766,0.439222206993461,0.506859589191686,0.574641371630879,0.64025380376985,0.702002690558564,0.758290397647175,0.808107056540588,0.850596898068125,0.885868701692174,0.914337945197841
"814",0.000503093415180366,0.00344318061953506,0.00704507360973784,0.0114608547381202,0.0168301329909376,0.0233515865274402,0.0312352671799738,0.040736850473711,0.0520407748914247,0.06540193640931,0.081029742760581,0.0991445778528304,0.119752288972153,0.142922521442435,0.168585798041312,0.196656018861448,0.226723710917142,0.258532993718996,0.291702625226561
"817",0.00348529745139249,0.0238363133754957,0.0486169338449593,0.0785872721909092,0.114229783615494,0.15616257367778,0.204727001569024,0.260101855885164,0.321555538209376,0.388258597924109,0.458663674332195,0.530911874082029,0.602218436633943,0.670343462380888,0.733112573316531,0.789026506335339,0.836831205474208,0.876458553852728,0.908287169059704
"821",0.00340274248236702,0.0229900162692757,0.046322230591794,0.0739979914137818,0.10636663774445,0.143929860093844,0.186986225157996,0.235761833170973,0.289777119422149,0.348574500889955,0.411160771640753,0.476327875351752,0.542017623045203,0.606549150465813,0.668103850935755,0.725248460057515,0.776481717907951,0.821262034782231,0.859369475890756
"824",0.00097834109064352,0.00664907292967684,0.0135053943653938,0.021801693180526,0.0317546335835025,0.0436742796173084,0.057869963344289,0.0747069416465355,0.0943949810436099,0.117236163316235,0.143417174279176,0.173104287087506,0.20608018634642,0.242212013151743,0.281133129677558,0.322449956328144,0.365315701478856,0.409154388588575,0.453262655793382
"834",0.00168528242342006,0.0115826585431443,0.023754385506409,0.038642481866229,0.0565948978814614,0.0780897235693154,0.10355276231654,0.13344235688227,0.16786006501647,0.206982047319879,0.250689192789238,0.298735797792778,0.350194507590146,0.40426529986693,0.459818483469497,0.515763873949502,0.570547414347514,0.623180433256268,0.67271064004802
"840",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"841",0.00318930373747842,0.0211879531605261,0.0420249463975287,0.066191333811706,0.0939846347119536,0.125872398895608,0.162194949518426,0.203289715243461,0.24896468045202,0.299107627784912,0.353199659093561,0.410560311963904,0.469734794007273,0.529513722782124,0.588430555550627,0.645208357679323,0.698284117072089,0.74685162238897,0.790287479711489
"901",1.05784766097876e-07,1.01078276838772e-06,2.78002565457298e-06,5.88532630429455e-06,1.09521698609274e-05,1.88628703696028e-05,3.07948393059044e-05,4.83642750740011e-05,7.35139350256106e-05,0.000108898936837065,0.000157832969781787,0.000224665982327505,0.000314144072128336,0.000432625484444525,0.000587561119382637,0.00078842804162263,0.00104458835276973,0.00136872811936068,0.00177502796540707
"902",1.75174861254877e-07,1.63918940910393e-06,4.42974267071724e-06,9.23595608170598e-06,1.69564350360307e-05,2.88464116203039e-05,4.6559376936733e-05,7.23414730161056e-05,0.000108844327528578,0.000159661391018006,0.000229207880657951,0.000323209745665018,0.000447748911631767,0.000610907077804562,0.000821949341130066,0.00109250161712274,0.00143357411076243,0.00186009197439695,0.00238830342581581
"903",2.52735599513279e-07,2.37009922214603e-06,6.40546757705121e-06,1.33394261091918e-05,2.44414021688174e-05,4.14748503653599e-05,6.67470199398152e-05,0.000103373067172136,0.000154993234415024,0.000226511618805121,0.000323893145186636,0.000454807236075385,0.000627249624111636,0.00085177176813752,0.00114026712650259,0.00150749236968256,0.0019669391038922,0.00253688778734524,0.00323677082885318
"904",2.41521143637346e-07,2.33767695568236e-06,6.47436337365015e-06,1.37523912233667e-05,2.56200135792405e-05,4.41061271852514e-05,7.18970849014343e-05,0.000112652981653545,0.000170722688473894,0.000252004189398157,0.000363770447492144,0.000515468389849731,0.000717189002179951,0.0009823308785312,0.00132629636769992,0.00176842033103117,0.00232711113799148,0.00302725844445373,0.00389600460711094
"905",1.63259855578274e-07,1.57704625125082e-06,4.36238221242657e-06,9.25916240420931e-06,1.72411606653494e-05,2.96731973600703e-05,4.83632826018599e-05,7.57761978224789e-05,0.000114843145954879,0.000169542411391195,0.0002447851828754,0.000346957552292573,0.000482895276818455,0.000661684337493642,0.00089379126265411,0.00119237490241531,0.00157001584562756,0.00204373181961986,0.00263213871054006
"906",6.68062707814764e-08,6.55173872985464e-07,1.83504870022108e-06,3.93667643861349e-06,7.39975175304074e-06,1.28449727252573e-05,2.11022106372162e-05,3.33113894121515e-05,5.08456219747687e-05,7.55804054202978e-05,0.000109857449392639,0.000156749347750961,0.000219609712340611,0.00030292504176575,0.000411948652995419,0.000553354858610818,0.000733728782996409,0.000961984986187262,0.00124807846925838
"907",6.46780688814896e-08,6.27511218441227e-07,1.74429820948549e-06,3.72112820186569e-06,6.96464969703178e-06,1.20485711892699e-05,1.97391001205371e-05,3.10881531034185e-05,4.73612591563859e-05,7.02870970736358e-05,0.000102023049630296,0.000145399815885985,0.000203505125392357,0.000280471733469115,0.000381138723909213,0.00051165584619289,0.00067809001717206,0.000888657841124603,0.00115253545136663
"908",1.22324510828865e-07,1.17185726556329e-06,3.22272631285243e-06,6.81113110625933e-06,1.26418219185524e-05,2.17024579810242e-05,3.53008056636673e-05,5.52196581287978e-05,8.35783736131412e-05,0.000123254910988694,0.00017780328446053,0.000251847880262059,0.000350342727222415,0.000479879493789733,0.000648061280762738,0.000864458533304734,0.00113824472795332,0.00148183806325803,0.00190885224278965
"1001",2.94900198781013e-09,3.92900115073963e-08,1.38103764275968e-07,3.55662400651587e-07,7.80318628484363e-07,1.55179122606983e-06,2.88162742758096e-06,5.09176153604965e-06,8.62980165466711e-06,1.41586838687956e-05,2.26090293155039e-05,3.53212436159992e-05,5.40206100940973e-05,8.11778315613397e-05,0.000120089857105769,0.00017534465229365,0.0002525053085586,0.000359403104055258,0.000506106866675573
"1002",6.15016330927871e-09,7.89307656683362e-08,2.70347750566039e-07,6.82364980748381e-07,1.47236390854198e-06,2.88611938545648e-06,5.2911365992941e-06,9.24088142685167e-06,1.54950826353278e-05,2.51697212146741e-05,3.98154240388943e-05,6.16469148154783e-05,9.34792070334474e-05,0.000139317298754708,0.000204452420788333,0.000296191687573772,0.000423275041849239,0.000597942515323516,0.000835770110350691
"1003",1.78805941564361e-09,2.40454087913785e-08,8.50154708167254e-08,2.19859112058353e-07,4.83910750356162e-07,9.64799511560293e-07,1.79537658644816e-06,3.17800025727144e-06,5.3943259263636e-06,8.86169922913544e-06,1.41663387635799e-05,2.21529090735109e-05,3.3909266363126e-05,5.09934826634715e-05,7.54853382763077e-05,0.000110279510994468,0.000158887427409347,0.000226252672568155,0.000318733634461689
"1004",8.73134985885307e-10,1.2159922529482e-08,4.40259710084691e-08,1.15965650456687e-07,2.59153961357494e-07,5.23560617159344e-07,9.85850893146429e-07,1.7639862350374e-06,3.02415811353339e-06,5.01463526602542e-06,8.08760400267526e-06,1.27547132117208e-05,1.96828376865608e-05,2.98333852015504e-05,4.45020563264401e-05,6.55057568954303e-05,9.50769416950869e-05,0.000136374938313898,0.000193502693003094
"1005",1.11104290757309e-08,1.3816557301278e-07,4.6289809257915e-07,1.14846071624719e-06,2.44314364158593e-06,4.73078106414142e-06,8.57949949569066e-06,1.48377507292094e-05,2.46579992337994e-05,3.97221747072206e-05,6.23479717805044e-05,9.58235920908801e-05,0.000144285542250503,0.000213589082781866,0.000311407447019541,0.000448272814468141,0.000636640580978992,0.000893884602981188,0.00124192617333629
"1006",1.35120382320137e-08,1.65001576103655e-07,5.45370491155714e-07,1.33810944556246e-06,2.81923548526425e-06,5.41165567927695e-06,9.73554813818986e-06,1.67096844933289e-05,2.75692954649817e-05,4.41049009044132e-05,6.87624211458498e-05,0.000104986692762786,0.000157062487473097,0.000231019379844671,0.000334686346306175,0.000478734158303189,0.000675618372782085,0.000942636993501314,0.0013014095175846
"1007",1.09113841059702e-08,1.30987646209481e-07,4.27588842426499e-07,1.03869409052956e-06,2.16992590032463e-06,4.13416647162842e-06,7.38695447436115e-06,1.25990517695921e-05,2.06651494641894e-05,3.28757082846202e-05,5.09820739026456e-05,7.74376754909391e-05,0.000115268304137914,0.000168714431982045,0.000243245074217034,0.00034627783445905,0.000486388980002319,0.00067545715960004,0.000928232385593836
"1008",5.72673834968412e-09,7.17626085698441e-08,2.41558295961991e-07,6.01175493184937e-07,1.28159465377225e-06,2.48516514503434e-06,4.51112543600921e-06,7.80584163515932e-06,1.29747111517739e-05,2.08999175334679e-05,3.27948965459659e-05,5.03781217655814e-05,7.58058777987263e-05,0.000112125129575995,0.00016331944822505,0.000234846269488897,0.000333139115650174,0.000467162307842366,0.000648204121520716
"1009",5.24353789262505e-09,6.47473990795067e-08,2.15656941589472e-07,5.32234074201405e-07,1.12663929889147e-06,2.17116796987208e-06,3.91913295599388e-06,6.74653439482378e-06,1.11601365846099e-05,1.78954404799233e-05,2.7958905244717e-05,4.27698346518353e-05,6.40973719126962e-05,9.44332032965822e-05,0.000137017838356314,0.000196273418268303,0.000277374819815903,0.000387516148325728,0.000535709985078823
